"","subject","catalog_number","name_of_class","term","start_date","timestamp","census_date","total_of_enrollments"
"273","MATH","3200","Elementary Diff Equations","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"274","MATH","3382","Statistical Theory","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"275","MATH","3440","Intro to Symbolic Logic","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"276","MATH","3800","Probablty-Statistcs Engineers","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"277","MATH","4010","History of Mathematics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"278","MATH","4027","Topics in Mathematics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"279","MATH","4110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"280","MATH","4310","Intro to Real Analysis I","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"281","MATH","4320","Intro Real Analysis II","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"282","MATH","4387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"283","MATH","4390","Game Theory","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"284","MATH","4408","Applied Graph Theory","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"285","MATH","4450","Complex Variables","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"286","MATH","4650","Numerical Analysis I","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"287","MATH","4660","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"288","MATH","4733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"289","MATH","4779","Math Clinic","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"290","MATH","4810","Probability","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"291","MATH","4830","Applied Statistics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"292","MATH","5010","History of Mathematics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"293","MATH","5027","Topics in Applied Mathematics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"294","MATH","5070","Applied Analysis","Spring 2019",2019-01-22,2018-11-06,2019-02-11,2
"295","MATH","5110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"296","MATH","5320","Intro Mathematical Statistics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"297","MATH","5387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"298","MATH","5390","Game Theory","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"299","MATH","5490","Network Flows","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"300","MATH","5661","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"301","MATH","5718","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"302","MATH","5733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"303","MATH","5779","Math Clinic","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"304","MATH","5830","Applied Statistics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"305","MATH","6330","Statistical Consulting","Spring 2019",2019-01-22,2018-11-06,2019-02-11,3
"306","MATH","6595","Comput Meth Non-Linear Prog","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"307","MATH","7132","Functional Analysis","Spring 2019",2019-01-22,2018-11-06,2019-02-11,2
"308","MATH","7393","Bayesian Statistics","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"309","MATH","7405","Advanced Graph Theory","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"310","MATH","7594","Integer Programming","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"311","MATH","7823","Topics in Discrete Math","Spring 2019",2019-01-22,2018-11-06,2019-02-11,0
"312","MATH","8660","Math Finite Element Mthds","Spring 2019",2019-01-22,2018-11-06,2019-02-11,1
"313","MATH","1010","Math for Liberal Arts","Spring 2019",2019-01-22,2018-11-07,2019-02-11,1
"314","MATH","1070","College Algebra for Business","Spring 2019",2019-01-22,2018-11-07,2019-02-11,1
"315","MATH","1110","College Algebra","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"316","MATH","1120","College Trigonometry","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"317","MATH","1130","Precalculus Mathematics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,4
"318","MATH","1401","Calculus I","Spring 2019",2019-01-22,2018-11-07,2019-02-11,14
"319","MATH","2411","Calculus II","Spring 2019",2019-01-22,2018-11-07,2019-02-11,3
"320","MATH","2421","Calculus III","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"321","MATH","2830","Introductory Statistics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,2
"322","MATH","3000","Intro to Abstract Math","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"323","MATH","3191","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-07,2019-02-11,5
"324","MATH","3195","Linear Algebra Diff Equations","Spring 2019",2019-01-22,2018-11-07,2019-02-11,2
"325","MATH","3200","Elementary Diff Equations","Spring 2019",2019-01-22,2018-11-07,2019-02-11,1
"326","MATH","3382","Statistical Theory","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"327","MATH","3440","Intro to Symbolic Logic","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"328","MATH","3800","Probablty-Statistcs Engineers","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"329","MATH","4010","History of Mathematics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"330","MATH","4027","Topics in Mathematics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"331","MATH","4110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"332","MATH","4310","Intro to Real Analysis I","Spring 2019",2019-01-22,2018-11-07,2019-02-11,1
"333","MATH","4320","Intro Real Analysis II","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"334","MATH","4387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"335","MATH","4390","Game Theory","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"336","MATH","4408","Applied Graph Theory","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"337","MATH","4450","Complex Variables","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"338","MATH","4650","Numerical Analysis I","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"339","MATH","4660","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"340","MATH","4733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"341","MATH","4779","Math Clinic","Spring 2019",2019-01-22,2018-11-07,2019-02-11,2
"342","MATH","4810","Probability","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"343","MATH","4830","Applied Statistics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"344","MATH","5010","History of Mathematics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"345","MATH","5027","Topics in Applied Mathematics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,2
"346","MATH","5070","Applied Analysis","Spring 2019",2019-01-22,2018-11-07,2019-02-11,6
"347","MATH","5110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"348","MATH","5320","Intro Mathematical Statistics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,6
"349","MATH","5387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-07,2019-02-11,2
"350","MATH","5390","Game Theory","Spring 2019",2019-01-22,2018-11-07,2019-02-11,1
"351","MATH","5490","Network Flows","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"352","MATH","5661","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"353","MATH","5718","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"354","MATH","5733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"355","MATH","5779","Math Clinic","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"356","MATH","5830","Applied Statistics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"357","MATH","6330","Statistical Consulting","Spring 2019",2019-01-22,2018-11-07,2019-02-11,8
"358","MATH","6595","Comput Meth Non-Linear Prog","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"359","MATH","7132","Functional Analysis","Spring 2019",2019-01-22,2018-11-07,2019-02-11,3
"360","MATH","7393","Bayesian Statistics","Spring 2019",2019-01-22,2018-11-07,2019-02-11,7
"361","MATH","7405","Advanced Graph Theory","Spring 2019",2019-01-22,2018-11-07,2019-02-11,0
"362","MATH","7594","Integer Programming","Spring 2019",2019-01-22,2018-11-07,2019-02-11,3
"363","MATH","7823","Topics in Discrete Math","Spring 2019",2019-01-22,2018-11-07,2019-02-11,1
"364","MATH","8660","Math Finite Element Mthds","Spring 2019",2019-01-22,2018-11-07,2019-02-11,2
"365","MATH","1010","Math for Liberal Arts","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"366","MATH","1070","College Algebra for Business","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"367","MATH","1110","College Algebra","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"368","MATH","1120","College Trigonometry","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"369","MATH","1130","Precalculus Mathematics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,5
"370","MATH","1401","Calculus I","Spring 2019",2019-01-22,2018-11-08,2019-02-11,20
"371","MATH","2411","Calculus II","Spring 2019",2019-01-22,2018-11-08,2019-02-11,4
"372","MATH","2421","Calculus III","Spring 2019",2019-01-22,2018-11-08,2019-02-11,4
"373","MATH","2830","Introductory Statistics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,3
"374","MATH","3000","Intro to Abstract Math","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"375","MATH","3191","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-08,2019-02-11,5
"376","MATH","3195","Linear Algebra Diff Equations","Spring 2019",2019-01-22,2018-11-08,2019-02-11,6
"377","MATH","3200","Elementary Diff Equations","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"378","MATH","3382","Statistical Theory","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"379","MATH","3440","Intro to Symbolic Logic","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"380","MATH","3800","Probablty-Statistcs Engineers","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"381","MATH","4010","History of Mathematics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"382","MATH","4027","Topics in Mathematics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"383","MATH","4110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"384","MATH","4310","Intro to Real Analysis I","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"385","MATH","4320","Intro Real Analysis II","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"386","MATH","4387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"387","MATH","4390","Game Theory","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"388","MATH","4408","Applied Graph Theory","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"389","MATH","4450","Complex Variables","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"390","MATH","4650","Numerical Analysis I","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"391","MATH","4660","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"392","MATH","4733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"393","MATH","4779","Math Clinic","Spring 2019",2019-01-22,2018-11-08,2019-02-11,3
"394","MATH","4810","Probability","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"395","MATH","4830","Applied Statistics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"396","MATH","5010","History of Mathematics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"397","MATH","5027","Topics in Applied Mathematics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"398","MATH","5070","Applied Analysis","Spring 2019",2019-01-22,2018-11-08,2019-02-11,6
"399","MATH","5110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"400","MATH","5320","Intro Mathematical Statistics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,7
"401","MATH","5387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"402","MATH","5390","Game Theory","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"403","MATH","5490","Network Flows","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"404","MATH","5661","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"405","MATH","5718","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"406","MATH","5733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"407","MATH","5779","Math Clinic","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"408","MATH","5830","Applied Statistics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"409","MATH","6330","Statistical Consulting","Spring 2019",2019-01-22,2018-11-08,2019-02-11,9
"410","MATH","6595","Comput Meth Non-Linear Prog","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"411","MATH","7132","Functional Analysis","Spring 2019",2019-01-22,2018-11-08,2019-02-11,3
"412","MATH","7393","Bayesian Statistics","Spring 2019",2019-01-22,2018-11-08,2019-02-11,8
"413","MATH","7405","Advanced Graph Theory","Spring 2019",2019-01-22,2018-11-08,2019-02-11,0
"414","MATH","7594","Integer Programming","Spring 2019",2019-01-22,2018-11-08,2019-02-11,3
"415","MATH","7823","Topics in Discrete Math","Spring 2019",2019-01-22,2018-11-08,2019-02-11,1
"416","MATH","8660","Math Finite Element Mthds","Spring 2019",2019-01-22,2018-11-08,2019-02-11,2
"417","MATH","1010","Math for Liberal Arts","Spring 2019",2019-01-22,2018-11-09,2019-02-11,1
"418","MATH","1070","College Algebra for Business","Spring 2019",2019-01-22,2018-11-09,2019-02-11,1
"419","MATH","1110","College Algebra","Spring 2019",2019-01-22,2018-11-09,2019-02-11,1
"420","MATH","1120","College Trigonometry","Spring 2019",2019-01-22,2018-11-09,2019-02-11,3
"421","MATH","1130","Precalculus Mathematics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,8
"422","MATH","1401","Calculus I","Spring 2019",2019-01-22,2018-11-09,2019-02-11,22
"423","MATH","2411","Calculus II","Spring 2019",2019-01-22,2018-11-09,2019-02-11,5
"424","MATH","2421","Calculus III","Spring 2019",2019-01-22,2018-11-09,2019-02-11,6
"425","MATH","2830","Introductory Statistics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,5
"426","MATH","3000","Intro to Abstract Math","Spring 2019",2019-01-22,2018-11-09,2019-02-11,3
"427","MATH","3191","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-09,2019-02-11,6
"428","MATH","3195","Linear Algebra Diff Equations","Spring 2019",2019-01-22,2018-11-09,2019-02-11,11
"429","MATH","3200","Elementary Diff Equations","Spring 2019",2019-01-22,2018-11-09,2019-02-11,3
"430","MATH","3382","Statistical Theory","Spring 2019",2019-01-22,2018-11-09,2019-02-11,4
"431","MATH","3440","Intro to Symbolic Logic","Spring 2019",2019-01-22,2018-11-09,2019-02-11,1
"432","MATH","3800","Probablty-Statistcs Engineers","Spring 2019",2019-01-22,2018-11-09,2019-02-11,3
"433","MATH","4010","History of Mathematics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,4
"434","MATH","4027","Topics in Mathematics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"435","MATH","4110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"436","MATH","4310","Intro to Real Analysis I","Spring 2019",2019-01-22,2018-11-09,2019-02-11,4
"437","MATH","4320","Intro Real Analysis II","Spring 2019",2019-01-22,2018-11-09,2019-02-11,2
"438","MATH","4387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-09,2019-02-11,5
"439","MATH","4390","Game Theory","Spring 2019",2019-01-22,2018-11-09,2019-02-11,4
"440","MATH","4408","Applied Graph Theory","Spring 2019",2019-01-22,2018-11-09,2019-02-11,5
"441","MATH","4450","Complex Variables","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"442","MATH","4650","Numerical Analysis I","Spring 2019",2019-01-22,2018-11-09,2019-02-11,4
"443","MATH","4660","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-09,2019-02-11,2
"444","MATH","4733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-09,2019-02-11,5
"445","MATH","4779","Math Clinic","Spring 2019",2019-01-22,2018-11-09,2019-02-11,10
"446","MATH","4810","Probability","Spring 2019",2019-01-22,2018-11-09,2019-02-11,4
"447","MATH","4830","Applied Statistics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,4
"448","MATH","5010","History of Mathematics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"449","MATH","5027","Topics in Applied Mathematics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,2
"450","MATH","5070","Applied Analysis","Spring 2019",2019-01-22,2018-11-09,2019-02-11,7
"451","MATH","5110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"452","MATH","5320","Intro Mathematical Statistics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,7
"453","MATH","5387","Applied Regression Analysis","Spring 2019",2019-01-22,2018-11-09,2019-02-11,3
"454","MATH","5390","Game Theory","Spring 2019",2019-01-22,2018-11-09,2019-02-11,1
"455","MATH","5490","Network Flows","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"456","MATH","5661","Numerical Analysis II","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"457","MATH","5718","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"458","MATH","5733","Partial Differential Equations","Spring 2019",2019-01-22,2018-11-09,2019-02-11,2
"459","MATH","5779","Math Clinic","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"460","MATH","5830","Applied Statistics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"461","MATH","6330","Statistical Consulting","Spring 2019",2019-01-22,2018-11-09,2019-02-11,9
"462","MATH","6595","Comput Meth Non-Linear Prog","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"463","MATH","7132","Functional Analysis","Spring 2019",2019-01-22,2018-11-09,2019-02-11,2
"464","MATH","7393","Bayesian Statistics","Spring 2019",2019-01-22,2018-11-09,2019-02-11,8
"465","MATH","7405","Advanced Graph Theory","Spring 2019",2019-01-22,2018-11-09,2019-02-11,0
"466","MATH","7594","Integer Programming","Spring 2019",2019-01-22,2018-11-09,2019-02-11,3
"467","MATH","7823","Topics in Discrete Math","Spring 2019",2019-01-22,2018-11-09,2019-02-11,2
"468","MATH","8660","Math Finite Element Mthds","Spring 2019",2019-01-22,2018-11-09,2019-02-11,2
"469","MATH","1010","Math for Liberal Arts","Spring 2019",2019-01-22,2018-11-10,2019-02-11,3
"470","MATH","1070","College Algebra for Business","Spring 2019",2019-01-22,2018-11-10,2019-02-11,2
"471","MATH","1110","College Algebra","Spring 2019",2019-01-22,2018-11-10,2019-02-11,2
"472","MATH","1120","College Trigonometry","Spring 2019",2019-01-22,2018-11-10,2019-02-11,3
"473","MATH","1130","Precalculus Mathematics","Spring 2019",2019-01-22,2018-11-10,2019-02-11,10
"474","MATH","1401","Calculus I","Spring 2019",2019-01-22,2018-11-10,2019-02-11,33
"475","MATH","2411","Calculus II","Spring 2019",2019-01-22,2018-11-10,2019-02-11,7
"476","MATH","2421","Calculus III","Spring 2019",2019-01-22,2018-11-10,2019-02-11,8
"477","MATH","2830","Introductory Statistics","Spring 2019",2019-01-22,2018-11-10,2019-02-11,8
"478","MATH","3000","Intro to Abstract Math","Spring 2019",2019-01-22,2018-11-10,2019-02-11,10
"479","MATH","3191","Applied Linear Algebra","Spring 2019",2019-01-22,2018-11-10,2019-02-11,7
"480","MATH","3195","Linear Algebra Diff Equations","Spring 2019",2019-01-22,2018-11-10,2019-02-11,14
"481","MATH","3200","Elementary Diff Equations","Spring 2019",2019-01-22,2018-11-10,2019-02-11,13
"482","MATH","3382","Statistical Theory","Spring 2019",2019-01-22,2018-11-10,2019-02-11,15
"483","MATH","3440","Intro to Symbolic Logic","Spring 2019",2019-01-22,2018-11-10,2019-02-11,5
"484","MATH","3800","Probablty-Statistcs Engineers","Spring 2019",2019-01-22,2018-11-10,2019-02-11,3
"485","MATH","4010","History of Mathematics","Spring 2019",2019-01-22,2018-11-10,2019-02-11,6
"486","MATH","4027","Topics in Mathematics","Spring 2019",2019-01-22,2018-11-10,2019-02-11,1
"487","MATH","4110","Theory of Numbers","Spring 2019",2019-01-22,2018-11-10,2019-02-11,0
